id,title,salary,address,educational,workExperience,companyPeople,companyNature,companyTitle,type,avg_salary,salary_low,salary_high,salary_issue,is_outlier,city
60602,计算机运维,8K-14K,南昌,本科,经验不限,150-500人,上市公司,贵州瀚溯信息咨询服务有限公司,大数据,11.0,8.0,14.0,,False,其他
60601,计算机运维,8K-12K,贵阳,本科,经验不限,1000-5000人,民营公司,贵州瀚溯信息咨询服务有限公司,大数据,10.0,8.0,12.0,,False,其他
60600,6K计算机专员（接受应届生）,5K-7K,深圳,大专,经验不限,少于50人,民营公司,深圳市易德智贤科技有限公司,大数据,6.0,5.0,7.0,,False,深圳
60599,计算机网络助理结算零基础,5K-8K,深圳,大专,经验不限,少于50人,合资,深圳市天星一路科技有限公司,大数据,6.5,5.0,8.0,,False,深圳
60598,计算机管理,3K-5K,杭州,本科,经验不限,少于50人,民营公司,杭州深度会计师事务所有限公司,大数据,4.0,3.0,5.0,,False,杭州
60597,计算机及网络管理,7K-9K,上海,本科,经验不限,500-1000人,民营公司,上海寰球工程有限公司,大数据,8.0,7.0,9.0,,False,上海
60596,计算机操作员实习生,1K-2K,成都,学历不限,在校/应届,150-500人,上市公司,成都韦伯米塔科技有限公司,大数据,1.5,1.0,2.0,,False,成都
60595,管理实习生（ 计算机方向）,7K-8K,烟台,本科,经验不限,500-1000人,国企,安波福电气系统有限公司,大数据,7.5,7.0,8.0,,False,其他
60594,计算机软件编程助理,4K-6K,合肥,大专,经验不限,150-500人,上市公司,安徽雅云晖智能科技有限公司,大数据,5.0,4.0,6.0,,False,合肥
60593,计算机教师,10K-15K,南京,硕士,10年以上,500-1000人,创业公司,南京视觉艺术职业学院,大数据,12.5,10.0,15.0,,False,南京
60592,计算机专业 应届本科毕业生,10K-12K,上海,本科,经验不限,1000-5000人,合资,科控工业自动化设备（上海）有限公司,大数据,11.0,10.0,12.0,,False,上海
60591,计算机专业 实习生 毕业留用,4K-5K,广州,本科,经验不限,1000-5000人,上市公司,科控工业自动化设备（上海）有限公司,大数据,4.5,4.0,5.0,,False,广州
60590,Linux系统开发工程师(计算机）,8K-15K,上海,本科,1-3年,150-500人,合资,上海柏飞电子科技有限公司,开发工程师,11.5,8.0,15.0,,False,上海
60589,产品交付工程师(计算机方向）,8K-15K,上海,大专,3-5年,500-1000人,民营公司,上海柏飞电子科技有限公司,大数据,11.5,8.0,15.0,,False,上海
60588,计算机软件工程师,7K-14K,南京,本科,经验不限,500-1000人,合资,卜蜂（中国）生物科技有限公司,大数据,10.5,7.0,14.0,,False,南京
60587,计算机运维,8K-14K,南昌,本科,经验不限,500-1000人,民营公司,贵州瀚溯信息咨询服务有限公司,大数据,11.0,8.0,14.0,,False,其他
60586,计算机运维,8K-12K,贵阳,本科,经验不限,500-1000人,上市公司,贵州瀚溯信息咨询服务有限公司,大数据,10.0,8.0,12.0,,False,其他
60585,6K计算机专员（接受应届生）,5K-7K,深圳,大专,经验不限,150-500人,上市公司,深圳市易德智贤科技有限公司,大数据,6.0,5.0,7.0,,False,深圳
60584,计算机网络助理结算零基础,5K-8K,深圳,大专,经验不限,500-1000人,民营公司,深圳市天星一路科技有限公司,大数据,6.5,5.0,8.0,,False,深圳
60583,计算机管理,3K-5K,杭州,本科,经验不限,50-150人,上市公司,杭州深度会计师事务所有限公司,大数据,4.0,3.0,5.0,,False,杭州
60582,计算机及网络管理,7K-9K,上海,本科,经验不限,5000-10000人,上市公司,上海寰球工程有限公司,大数据,8.0,7.0,9.0,,False,上海
60581,计算机操作员实习生,1K-2K,成都,学历不限,在校/应届,150-500人,外资(非欧美),成都韦伯米塔科技有限公司,大数据,1.5,1.0,2.0,,False,成都
60580,管理实习生（ 计算机方向）,7K-8K,烟台,本科,经验不限,150-500人,上市公司,安波福电气系统有限公司,大数据,7.5,7.0,8.0,,False,其他
60579,计算机软件编程助理,4K-6K,合肥,大专,经验不限,50-150人,外资(欧美),安徽雅云晖智能科技有限公司,大数据,5.0,4.0,6.0,,False,合肥
60578,计算机教师,10K-15K,南京,硕士,10年以上,1000-5000人,上市公司,南京视觉艺术职业学院,大数据,12.5,10.0,15.0,,False,南京
60577,计算机专业 应届本科毕业生,10K-12K,上海,本科,经验不限,5000-10000人,民营公司,科控工业自动化设备（上海）有限公司,大数据,11.0,10.0,12.0,,False,上海
60576,计算机专业 实习生 毕业留用,4K-5K,广州,本科,经验不限,1000-5000人,外资(欧美),科控工业自动化设备（上海）有限公司,大数据,4.5,4.0,5.0,,False,广州
60575,Linux系统开发工程师(计算机）,8K-15K,上海,本科,1-3年,500-1000人,上市公司,上海柏飞电子科技有限公司,开发工程师,11.5,8.0,15.0,,False,上海
60574,产品交付工程师(计算机方向）,8K-15K,上海,大专,3-5年,150-500人,民营公司,上海柏飞电子科技有限公司,大数据,11.5,8.0,15.0,,False,上海
60573,计算机软件工程师,7K-14K,南京,本科,经验不限,500-1000人,民营公司,卜蜂（中国）生物科技有限公司,大数据,10.5,7.0,14.0,,False,南京
60572,计算机运维,8K-14K,南昌,本科,经验不限,50-150人,民营公司,贵州瀚溯信息咨询服务有限公司,大数据,11.0,8.0,14.0,,False,其他
60571,计算机运维,8K-12K,贵阳,本科,经验不限,1000-5000人,民营公司,贵州瀚溯信息咨询服务有限公司,大数据,10.0,8.0,12.0,,False,其他
60570,6K计算机专员（接受应届生）,5K-7K,深圳,大专,经验不限,少于50人,民营公司,深圳市易德智贤科技有限公司,大数据,6.0,5.0,7.0,,False,深圳
60569,计算机网络助理结算零基础,5K-8K,深圳,大专,经验不限,500-1000人,国企,深圳市天星一路科技有限公司,大数据,6.5,5.0,8.0,,False,深圳
60568,计算机管理,3K-5K,杭州,本科,经验不限,少于50人,国企,杭州深度会计师事务所有限公司,大数据,4.0,3.0,5.0,,False,杭州
60567,计算机及网络管理,7K-9K,上海,本科,经验不限,1000-5000人,民营公司,上海寰球工程有限公司,大数据,8.0,7.0,9.0,,False,上海
60566,计算机操作员实习生,1K-2K,成都,学历不限,在校/应届,50-150人,上市公司,成都韦伯米塔科技有限公司,大数据,1.5,1.0,2.0,,False,成都
60565,管理实习生（ 计算机方向）,7K-8K,烟台,本科,经验不限,50-150人,国企,安波福电气系统有限公司,大数据,7.5,7.0,8.0,,False,其他
60564,计算机软件编程助理,4K-6K,合肥,大专,经验不限,500-1000人,民营公司,安徽雅云晖智能科技有限公司,大数据,5.0,4.0,6.0,,False,合肥
60563,计算机教师,10K-15K,南京,硕士,10年以上,50-150人,外资(非欧美),南京视觉艺术职业学院,大数据,12.5,10.0,15.0,,False,南京
60562,计算机专业 应届本科毕业生,10K-12K,上海,本科,经验不限,50-150人,国企,科控工业自动化设备（上海）有限公司,大数据,11.0,10.0,12.0,,False,上海
60561,计算机专业 实习生 毕业留用,4K-5K,广州,本科,经验不限,150-500人,国企,科控工业自动化设备（上海）有限公司,大数据,4.5,4.0,5.0,,False,广州
60560,Linux系统开发工程师(计算机）,8K-15K,上海,本科,1-3年,5000-10000人,合资,上海柏飞电子科技有限公司,开发工程师,11.5,8.0,15.0,,False,上海
60559,产品交付工程师(计算机方向）,8K-15K,上海,大专,3-5年,150-500人,合资,上海柏飞电子科技有限公司,大数据,11.5,8.0,15.0,,False,上海
60558,计算机软件工程师,7K-14K,南京,本科,经验不限,1000-5000人,上市公司,卜蜂（中国）生物科技有限公司,大数据,10.5,7.0,14.0,,False,南京
60557,计算机运维,8K-14K,南昌,本科,经验不限,5000-10000人,民营公司,贵州瀚溯信息咨询服务有限公司,大数据,11.0,8.0,14.0,,False,其他
60556,计算机运维,8K-12K,贵阳,本科,经验不限,1000-5000人,民营公司,贵州瀚溯信息咨询服务有限公司,大数据,10.0,8.0,12.0,,False,其他
60555,6K计算机专员（接受应届生）,5K-7K,深圳,大专,经验不限,150-500人,民营公司,深圳市易德智贤科技有限公司,大数据,6.0,5.0,7.0,,False,深圳
60554,计算机网络助理结算零基础,5K-8K,深圳,大专,经验不限,500-1000人,国企,深圳市天星一路科技有限公司,大数据,6.5,5.0,8.0,,False,深圳
60553,计算机管理,3K-5K,杭州,本科,经验不限,10000人以上,民营公司,杭州深度会计师事务所有限公司,大数据,4.0,3.0,5.0,,False,杭州
60552,计算机及网络管理,7K-9K,上海,本科,经验不限,少于50人,民营公司,上海寰球工程有限公司,大数据,8.0,7.0,9.0,,False,上海
60551,计算机操作员实习生,1K-2K,成都,学历不限,在校/应届,50-150人,民营公司,成都韦伯米塔科技有限公司,大数据,1.5,1.0,2.0,,False,成都
60550,管理实习生（ 计算机方向）,7K-8K,烟台,本科,经验不限,1000-5000人,事业单位,安波福电气系统有限公司,大数据,7.5,7.0,8.0,,False,其他
60549,计算机软件编程助理,4K-6K,合肥,大专,经验不限,1000-5000人,民营公司,安徽雅云晖智能科技有限公司,大数据,5.0,4.0,6.0,,False,合肥
60548,计算机教师,10K-15K,南京,硕士,10年以上,5000-10000人,国企,南京视觉艺术职业学院,大数据,12.5,10.0,15.0,,False,南京
60547,计算机专业 应届本科毕业生,10K-12K,上海,本科,经验不限,500-1000人,上市公司,科控工业自动化设备（上海）有限公司,大数据,11.0,10.0,12.0,,False,上海
60546,计算机专业 实习生 毕业留用,4K-5K,广州,本科,经验不限,150-500人,民营公司,科控工业自动化设备（上海）有限公司,大数据,4.5,4.0,5.0,,False,广州
60545,Linux系统开发工程师(计算机）,8K-15K,上海,本科,1-3年,少于50人,民营公司,上海柏飞电子科技有限公司,开发工程师,11.5,8.0,15.0,,False,上海
60544,产品交付工程师(计算机方向）,8K-15K,上海,大专,3-5年,10000人以上,外资(欧美),上海柏飞电子科技有限公司,大数据,11.5,8.0,15.0,,False,上海
60543,计算机软件工程师,7K-14K,南京,本科,经验不限,150-500人,合资,卜蜂（中国）生物科技有限公司,大数据,10.5,7.0,14.0,,False,南京
60542,计算机运维,8K-14K,南昌,本科,经验不限,1000-5000人,上市公司,贵州瀚溯信息咨询服务有限公司,大数据,11.0,8.0,14.0,,False,其他
60541,计算机运维,8K-12K,贵阳,本科,经验不限,少于50人,民营公司,贵州瀚溯信息咨询服务有限公司,大数据,10.0,8.0,12.0,,False,其他
60540,6K计算机专员（接受应届生）,5K-7K,深圳,大专,经验不限,50-150人,上市公司,深圳市易德智贤科技有限公司,大数据,6.0,5.0,7.0,,False,深圳
60539,计算机网络助理结算零基础,5K-8K,深圳,大专,经验不限,5000-10000人,外资(欧美),深圳市天星一路科技有限公司,大数据,6.5,5.0,8.0,,False,深圳
60538,计算机管理,3K-5K,杭州,本科,经验不限,1000-5000人,民营公司,杭州深度会计师事务所有限公司,大数据,4.0,3.0,5.0,,False,杭州
60537,计算机及网络管理,7K-9K,上海,本科,经验不限,150-500人,民营公司,上海寰球工程有限公司,大数据,8.0,7.0,9.0,,False,上海
60536,计算机操作员实习生,1K-2K,成都,学历不限,在校/应届,150-500人,上市公司,成都韦伯米塔科技有限公司,大数据,1.5,1.0,2.0,,False,成都
60535,管理实习生（ 计算机方向）,7K-8K,烟台,本科,经验不限,150-500人,外资(非欧美),安波福电气系统有限公司,大数据,7.5,7.0,8.0,,False,其他
60534,计算机软件编程助理,4K-6K,合肥,大专,经验不限,150-500人,民营公司,安徽雅云晖智能科技有限公司,大数据,5.0,4.0,6.0,,False,合肥
60533,计算机教师,10K-15K,南京,硕士,10年以上,150-500人,民营公司,南京视觉艺术职业学院,大数据,12.5,10.0,15.0,,False,南京
60532,计算机专业 应届本科毕业生,10K-12K,上海,本科,经验不限,10000人以上,国企,科控工业自动化设备（上海）有限公司,大数据,11.0,10.0,12.0,,False,上海
60531,计算机专业 实习生 毕业留用,4K-5K,广州,本科,经验不限,150-500人,上市公司,科控工业自动化设备（上海）有限公司,大数据,4.5,4.0,5.0,,False,广州
60530,Linux系统开发工程师(计算机）,8K-15K,上海,本科,1-3年,10000人以上,上市公司,上海柏飞电子科技有限公司,开发工程师,11.5,8.0,15.0,,False,上海
60529,产品交付工程师(计算机方向）,8K-15K,上海,大专,3-5年,少于50人,事业单位,上海柏飞电子科技有限公司,大数据,11.5,8.0,15.0,,False,上海
60528,计算机软件工程师,7K-14K,南京,本科,经验不限,50-150人,上市公司,卜蜂（中国）生物科技有限公司,大数据,10.5,7.0,14.0,,False,南京
60527,计算机运维,8K-14K,南昌,本科,经验不限,1000-5000人,外资(欧美),贵州瀚溯信息咨询服务有限公司,大数据,11.0,8.0,14.0,,False,其他
60526,计算机运维,8K-12K,贵阳,本科,经验不限,50-150人,合资,贵州瀚溯信息咨询服务有限公司,大数据,10.0,8.0,12.0,,False,其他
60525,6K计算机专员（接受应届生）,5K-7K,深圳,大专,经验不限,500-1000人,上市公司,深圳市易德智贤科技有限公司,大数据,6.0,5.0,7.0,,False,深圳
60524,计算机网络助理结算零基础,5K-8K,深圳,大专,经验不限,5000-10000人,民营公司,深圳市天星一路科技有限公司,大数据,6.5,5.0,8.0,,False,深圳
60523,计算机管理,3K-5K,杭州,本科,经验不限,500-1000人,民营公司,杭州深度会计师事务所有限公司,大数据,4.0,3.0,5.0,,False,杭州
60522,计算机及网络管理,7K-9K,上海,本科,经验不限,少于50人,上市公司,上海寰球工程有限公司,大数据,8.0,7.0,9.0,,False,上海
60521,计算机操作员实习生,1K-2K,成都,学历不限,在校/应届,少于50人,民营公司,成都韦伯米塔科技有限公司,大数据,1.5,1.0,2.0,,False,成都
60520,管理实习生（ 计算机方向）,7K-8K,烟台,本科,经验不限,500-1000人,民营公司,安波福电气系统有限公司,大数据,7.5,7.0,8.0,,False,其他
60519,计算机软件编程助理,4K-6K,合肥,大专,经验不限,5000-10000人,外资(欧美),安徽雅云晖智能科技有限公司,大数据,5.0,4.0,6.0,,False,合肥
60518,计算机教师,10K-15K,南京,硕士,10年以上,5000-10000人,民营公司,南京视觉艺术职业学院,大数据,12.5,10.0,15.0,,False,南京
60517,计算机专业 应届本科毕业生,10K-12K,上海,本科,经验不限,150-500人,民营公司,科控工业自动化设备（上海）有限公司,大数据,11.0,10.0,12.0,,False,上海
60516,计算机专业 实习生 毕业留用,4K-5K,广州,本科,经验不限,少于50人,外资(欧美),科控工业自动化设备（上海）有限公司,大数据,4.5,4.0,5.0,,False,广州
60515,Linux系统开发工程师(计算机）,8K-15K,上海,本科,1-3年,500-1000人,上市公司,上海柏飞电子科技有限公司,开发工程师,11.5,8.0,15.0,,False,上海
60514,产品交付工程师(计算机方向）,8K-15K,上海,大专,3-5年,50-150人,合资,上海柏飞电子科技有限公司,大数据,11.5,8.0,15.0,,False,上海
60513,计算机软件工程师,7K-14K,南京,本科,经验不限,500-1000人,外资(欧美),卜蜂（中国）生物科技有限公司,大数据,10.5,7.0,14.0,,False,南京
60512,计算机运维,8K-14K,南昌,本科,经验不限,150-500人,民营公司,贵州瀚溯信息咨询服务有限公司,大数据,11.0,8.0,14.0,,False,其他
60511,计算机运维,8K-12K,贵阳,本科,经验不限,50-150人,外资(非欧美),贵州瀚溯信息咨询服务有限公司,大数据,10.0,8.0,12.0,,False,其他
60510,6K计算机专员（接受应届生）,5K-7K,深圳,大专,经验不限,150-500人,民营公司,深圳市易德智贤科技有限公司,大数据,6.0,5.0,7.0,,False,深圳
60509,计算机网络助理结算零基础,5K-8K,深圳,大专,经验不限,10000人以上,民营公司,深圳市天星一路科技有限公司,大数据,6.5,5.0,8.0,,False,深圳
60508,计算机管理,3K-5K,杭州,本科,经验不限,500-1000人,民营公司,杭州深度会计师事务所有限公司,大数据,4.0,3.0,5.0,,False,杭州
60507,计算机及网络管理,7K-9K,上海,本科,经验不限,少于50人,外资(非欧美),上海寰球工程有限公司,大数据,8.0,7.0,9.0,,False,上海
60506,计算机操作员实习生,1K-2K,成都,学历不限,在校/应届,1000-5000人,民营公司,成都韦伯米塔科技有限公司,大数据,1.5,1.0,2.0,,False,成都
60505,管理实习生（ 计算机方向）,7K-8K,烟台,本科,经验不限,150-500人,上市公司,安波福电气系统有限公司,大数据,7.5,7.0,8.0,,False,其他
60504,计算机软件编程助理,4K-6K,合肥,大专,经验不限,150-500人,外资(欧美),安徽雅云晖智能科技有限公司,大数据,5.0,4.0,6.0,,False,合肥
60503,计算机教师,10K-15K,南京,硕士,10年以上,少于50人,外资(欧美),南京视觉艺术职业学院,大数据,12.5,10.0,15.0,,False,南京
60502,计算机专业 应届本科毕业生,10K-12K,上海,本科,经验不限,500-1000人,民营公司,科控工业自动化设备（上海）有限公司,大数据,11.0,10.0,12.0,,False,上海
60501,计算机专业 实习生 毕业留用,4K-5K,广州,本科,经验不限,5000-10000人,上市公司,科控工业自动化设备（上海）有限公司,大数据,4.5,4.0,5.0,,False,广州
60500,Linux系统开发工程师(计算机）,8K-15K,上海,本科,1-3年,500-1000人,外资(欧美),上海柏飞电子科技有限公司,开发工程师,11.5,8.0,15.0,,False,上海
60499,产品交付工程师(计算机方向）,8K-15K,上海,大专,3-5年,500-1000人,民营公司,上海柏飞电子科技有限公司,大数据,11.5,8.0,15.0,,False,上海
60498,计算机软件工程师,7K-14K,南京,本科,经验不限,少于50人,上市公司,卜蜂（中国）生物科技有限公司,大数据,10.5,7.0,14.0,,False,南京
60497,计算机运维,8K-14K,南昌,本科,经验不限,5000-10000人,外资(非欧美),贵州瀚溯信息咨询服务有限公司,大数据,11.0,8.0,14.0,,False,其他
60496,计算机运维,8K-12K,贵阳,本科,经验不限,1000-5000人,合资,贵州瀚溯信息咨询服务有限公司,大数据,10.0,8.0,12.0,,False,其他
60495,6K计算机专员（接受应届生）,5K-7K,深圳,大专,经验不限,50-150人,外资(非欧美),深圳市易德智贤科技有限公司,大数据,6.0,5.0,7.0,,False,深圳
60494,计算机网络助理结算零基础,5K-8K,深圳,大专,经验不限,少于50人,外资(欧美),深圳市天星一路科技有限公司,大数据,6.5,5.0,8.0,,False,深圳
60493,计算机管理,3K-5K,杭州,本科,经验不限,10000人以上,民营公司,杭州深度会计师事务所有限公司,大数据,4.0,3.0,5.0,,False,杭州
60492,计算机及网络管理,7K-9K,上海,本科,经验不限,50-150人,上市公司,上海寰球工程有限公司,大数据,8.0,7.0,9.0,,False,上海
60491,计算机操作员实习生,1K-2K,成都,学历不限,在校/应届,500-1000人,合资,成都韦伯米塔科技有限公司,大数据,1.5,1.0,2.0,,False,成都
60490,管理实习生（ 计算机方向）,7K-8K,烟台,本科,经验不限,500-1000人,外资(欧美),安波福电气系统有限公司,大数据,7.5,7.0,8.0,,False,其他
60489,计算机软件编程助理,4K-6K,合肥,大专,经验不限,50-150人,合资,安徽雅云晖智能科技有限公司,大数据,5.0,4.0,6.0,,False,合肥
60488,计算机教师,10K-15K,南京,硕士,10年以上,50-150人,民营公司,南京视觉艺术职业学院,大数据,12.5,10.0,15.0,,False,南京
60487,计算机专业 应届本科毕业生,10K-12K,上海,本科,经验不限,50-150人,民营公司,科控工业自动化设备（上海）有限公司,大数据,11.0,10.0,12.0,,False,上海
60486,计算机专业 实习生 毕业留用,4K-5K,广州,本科,经验不限,少于50人,民营公司,科控工业自动化设备（上海）有限公司,大数据,4.5,4.0,5.0,,False,广州
60485,Linux系统开发工程师(计算机）,8K-15K,上海,本科,1-3年,5000-10000人,民营公司,上海柏飞电子科技有限公司,开发工程师,11.5,8.0,15.0,,False,上海
60484,产品交付工程师(计算机方向）,8K-15K,上海,大专,3-5年,150-500人,上市公司,上海柏飞电子科技有限公司,大数据,11.5,8.0,15.0,,False,上海
60483,计算机软件工程师,7K-14K,南京,本科,经验不限,1000-5000人,民营公司,卜蜂（中国）生物科技有限公司,大数据,10.5,7.0,14.0,,False,南京
60482,计算机运维,8K-14K,南昌,本科,经验不限,1000-5000人,合资,贵州瀚溯信息咨询服务有限公司,大数据,11.0,8.0,14.0,,False,其他
60481,计算机运维,8K-12K,贵阳,本科,经验不限,50-150人,民营公司,贵州瀚溯信息咨询服务有限公司,大数据,10.0,8.0,12.0,,False,其他
60480,6K计算机专员（接受应届生）,5K-7K,深圳,大专,经验不限,500-1000人,民营公司,深圳市易德智贤科技有限公司,大数据,6.0,5.0,7.0,,False,深圳
60479,计算机网络助理结算零基础,5K-8K,深圳,大专,经验不限,少于50人,国企,深圳市天星一路科技有限公司,大数据,6.5,5.0,8.0,,False,深圳
60478,计算机管理,3K-5K,杭州,本科,经验不限,500-1000人,国企,杭州深度会计师事务所有限公司,大数据,4.0,3.0,5.0,,False,杭州
60477,计算机及网络管理,7K-9K,上海,本科,经验不限,150-500人,民营公司,上海寰球工程有限公司,大数据,8.0,7.0,9.0,,False,上海
60476,计算机操作员实习生,1K-2K,成都,学历不限,在校/应届,150-500人,民营公司,成都韦伯米塔科技有限公司,大数据,1.5,1.0,2.0,,False,成都
60475,管理实习生（ 计算机方向）,7K-8K,烟台,本科,经验不限,1000-5000人,事业单位,安波福电气系统有限公司,大数据,7.5,7.0,8.0,,False,其他
60474,计算机软件编程助理,4K-6K,合肥,大专,经验不限,少于50人,事业单位,安徽雅云晖智能科技有限公司,大数据,5.0,4.0,6.0,,False,合肥
60473,计算机教师,10K-15K,南京,硕士,10年以上,500-1000人,民营公司,南京视觉艺术职业学院,大数据,12.5,10.0,15.0,,False,南京
60472,计算机专业 应届本科毕业生,10K-12K,上海,本科,经验不限,150-500人,国企,科控工业自动化设备（上海）有限公司,大数据,11.0,10.0,12.0,,False,上海
60471,计算机专业 实习生 毕业留用,4K-5K,广州,本科,经验不限,5000-10000人,外资(非欧美),科控工业自动化设备（上海）有限公司,大数据,4.5,4.0,5.0,,False,广州
60470,Linux系统开发工程师(计算机）,8K-15K,上海,本科,1-3年,少于50人,上市公司,上海柏飞电子科技有限公司,开发工程师,11.5,8.0,15.0,,False,上海
60469,产品交付工程师(计算机方向）,8K-15K,上海,大专,3-5年,150-500人,创业公司,上海柏飞电子科技有限公司,大数据,11.5,8.0,15.0,,False,上海
60468,计算机软件工程师,7K-14K,南京,本科,经验不限,少于50人,民营公司,卜蜂（中国）生物科技有限公司,大数据,10.5,7.0,14.0,,False,南京
60467,计算机运维,8K-14K,南昌,本科,经验不限,10000人以上,上市公司,贵州瀚溯信息咨询服务有限公司,大数据,11.0,8.0,14.0,,False,其他
60466,计算机运维,8K-12K,贵阳,本科,经验不限,5000-10000人,民营公司,贵州瀚溯信息咨询服务有限公司,大数据,10.0,8.0,12.0,,False,其他
60465,6K计算机专员（接受应届生）,5K-7K,深圳,大专,经验不限,150-500人,外资(欧美),深圳市易德智贤科技有限公司,大数据,6.0,5.0,7.0,,False,深圳
60464,计算机网络助理结算零基础,5K-8K,深圳,大专,经验不限,50-150人,上市公司,深圳市天星一路科技有限公司,大数据,6.5,5.0,8.0,,False,深圳
60463,计算机管理,3K-5K,杭州,本科,经验不限,500-1000人,民营公司,杭州深度会计师事务所有限公司,大数据,4.0,3.0,5.0,,False,杭州
60462,计算机及网络管理,7K-9K,上海,本科,经验不限,10000人以上,外资(欧美),上海寰球工程有限公司,大数据,8.0,7.0,9.0,,False,上海
60461,计算机操作员实习生,1K-2K,成都,学历不限,在校/应届,150-500人,民营公司,成都韦伯米塔科技有限公司,大数据,1.5,1.0,2.0,,False,成都
60460,管理实习生（ 计算机方向）,7K-8K,烟台,本科,经验不限,150-500人,民营公司,安波福电气系统有限公司,大数据,7.5,7.0,8.0,,False,其他
60459,计算机软件编程助理,4K-6K,合肥,大专,经验不限,500-1000人,外资(欧美),安徽雅云晖智能科技有限公司,大数据,5.0,4.0,6.0,,False,合肥
60458,计算机教师,10K-15K,南京,硕士,10年以上,500-1000人,外资(非欧美),南京视觉艺术职业学院,大数据,12.5,10.0,15.0,,False,南京
60457,计算机专业 应届本科毕业生,10K-12K,上海,本科,经验不限,少于50人,外资(非欧美),科控工业自动化设备（上海）有限公司,大数据,11.0,10.0,12.0,,False,上海
60456,计算机专业 实习生 毕业留用,4K-5K,广州,本科,经验不限,50-150人,民营公司,科控工业自动化设备（上海）有限公司,大数据,4.5,4.0,5.0,,False,广州
60455,Linux系统开发工程师(计算机）,8K-15K,上海,本科,1-3年,10000人以上,民营公司,上海柏飞电子科技有限公司,开发工程师,11.5,8.0,15.0,,False,上海
60454,产品交付工程师(计算机方向）,8K-15K,上海,大专,3-5年,1000-5000人,上市公司,上海柏飞电子科技有限公司,大数据,11.5,8.0,15.0,,False,上海
60453,计算机软件工程师,7K-14K,南京,本科,经验不限,500-1000人,上市公司,卜蜂（中国）生物科技有限公司,大数据,10.5,7.0,14.0,,False,南京
60452,计算机运维,8K-14K,南昌,本科,经验不限,500-1000人,外资(欧美),贵州瀚溯信息咨询服务有限公司,大数据,11.0,8.0,14.0,,False,其他
60451,计算机运维,8K-12K,贵阳,本科,经验不限,少于50人,民营公司,贵州瀚溯信息咨询服务有限公司,大数据,10.0,8.0,12.0,,False,其他
60450,6K计算机专员（接受应届生）,5K-7K,深圳,大专,经验不限,150-500人,民营公司,深圳市易德智贤科技有限公司,大数据,6.0,5.0,7.0,,False,深圳
60449,计算机网络助理结算零基础,5K-8K,深圳,大专,经验不限,500-1000人,民营公司,深圳市天星一路科技有限公司,大数据,6.5,5.0,8.0,,False,深圳
60448,计算机管理,3K-5K,杭州,本科,经验不限,150-500人,合资,杭州深度会计师事务所有限公司,大数据,4.0,3.0,5.0,,False,杭州
60447,计算机及网络管理,7K-9K,上海,本科,经验不限,10000人以上,事业单位,上海寰球工程有限公司,大数据,8.0,7.0,9.0,,False,上海
60446,计算机操作员实习生,1K-2K,成都,学历不限,在校/应届,50-150人,上市公司,成都韦伯米塔科技有限公司,大数据,1.5,1.0,2.0,,False,成都
60445,管理实习生（ 计算机方向）,7K-8K,烟台,本科,经验不限,10000人以上,外资(欧美),安波福电气系统有限公司,大数据,7.5,7.0,8.0,,False,其他
60444,计算机软件编程助理,4K-6K,合肥,大专,经验不限,5000-10000人,国企,安徽雅云晖智能科技有限公司,大数据,5.0,4.0,6.0,,False,合肥
60443,计算机教师,10K-15K,南京,硕士,10年以上,150-500人,合资,南京视觉艺术职业学院,大数据,12.5,10.0,15.0,,False,南京
60442,计算机专业 应届本科毕业生,10K-12K,上海,本科,经验不限,150-500人,民营公司,科控工业自动化设备（上海）有限公司,大数据,11.0,10.0,12.0,,False,上海
60441,计算机专业 实习生 毕业留用,4K-5K,广州,本科,经验不限,500-1000人,上市公司,科控工业自动化设备（上海）有限公司,大数据,4.5,4.0,5.0,,False,广州
60440,Linux系统开发工程师(计算机）,8K-15K,上海,本科,1-3年,5000-10000人,合资,上海柏飞电子科技有限公司,开发工程师,11.5,8.0,15.0,,False,上海
60439,产品交付工程师(计算机方向）,8K-15K,上海,大专,3-5年,50-150人,合资,上海柏飞电子科技有限公司,大数据,11.5,8.0,15.0,,False,上海
60438,计算机软件工程师,7K-14K,南京,本科,经验不限,50-150人,上市公司,卜蜂（中国）生物科技有限公司,大数据,10.5,7.0,14.0,,False,南京
60437,计算机运维,8K-14K,南昌,本科,经验不限,1000-5000人,外资(欧美),贵州瀚溯信息咨询服务有限公司,大数据,11.0,8.0,14.0,,False,其他
60436,计算机运维,8K-12K,贵阳,本科,经验不限,500-1000人,合资,贵州瀚溯信息咨询服务有限公司,大数据,10.0,8.0,12.0,,False,其他
60435,6K计算机专员（接受应届生）,5K-7K,深圳,大专,经验不限,50-150人,事业单位,深圳市易德智贤科技有限公司,大数据,6.0,5.0,7.0,,False,深圳
60434,计算机网络助理结算零基础,5K-8K,深圳,大专,经验不限,1000-5000人,外资(欧美),深圳市天星一路科技有限公司,大数据,6.5,5.0,8.0,,False,深圳
60433,计算机管理,3K-5K,杭州,本科,经验不限,500-1000人,外资(非欧美),杭州深度会计师事务所有限公司,大数据,4.0,3.0,5.0,,False,杭州
60432,计算机及网络管理,7K-9K,上海,本科,经验不限,500-1000人,合资,上海寰球工程有限公司,大数据,8.0,7.0,9.0,,False,上海
